index,grid_voltage,production_power_kw,load_power_kw,grid_power_kw,stored_power_kw,SOC,production_power_kw_optimal,production_power_kw_weather_dependent
2024-10-19 22:05:00,236.5,0.0,-0.304,0.0,0.304,64.0,0.0,0.0
2024-10-19 22:10:00,237.0,0.0,-0.306,0.0,0.306,63.0,0.0,0.0
2024-10-19 22:15:00,235.8,0.0,-0.302,0.0,0.302,63.0,0.0,0.0
2024-10-19 22:20:00,236.1,0.0,-0.302,0.0,0.302,63.0,0.0,0.0
2024-10-19 22:25:00,236.6,0.0,-0.299,0.0,0.299,62.0,0.0,0.0
2024-10-19 22:30:00,235.2,0.0,-0.31,-0.01001,0.3,62.0,0.0,0.0
2024-10-19 22:35:00,235.0,0.0,-0.308,0.0,0.308,62.0,0.0,0.0
2024-10-19 22:40:00,234.6,0.0,-0.236,0.0,0.236,61.0,0.0,0.0
2024-10-19 22:45:00,234.7,0.0,-0.23,0.0,0.23,61.0,0.0,0.0
2024-10-19 22:50:00,235.7,0.0,-0.211,0.0199,0.231,61.0,0.0,0.0
2024-10-19 22:55:00,233.3,0.002,-0.148,0.0,0.146,61.0,0.0,0.0
2024-10-19 23:00:00,236.8,0.0,-0.147,0.0,0.147,61.0,0.0,0.0
2024-10-19 23:05:00,237.7,0.0,-0.149,0.0,0.149,61.0,0.0,0.0
2024-10-19 23:10:00,237.5,0.0,-0.166,-0.01001,0.156,60.0,0.0,0.0
2024-10-19 23:15:00,237.4,0.001,-0.156,0.0,0.155,60.0,0.0,0.0
2024-10-19 23:20:00,237.5,0.0,-0.154,-0.01001,0.144,60.0,0.0,0.0
2024-10-19 23:25:00,237.6,0.0,-0.142,0.0,0.142,60.0,0.0,0.0
2024-10-19 23:30:00,237.2,0.0,-0.15,0.0,0.15,60.0,0.0,0.0
2024-10-19 23:35:00,236.3,0.0,-0.143,0.0,0.143,60.0,0.0,0.0
2024-10-19 23:40:00,237.9,0.0,-0.141,0.001953,0.143,60.0,0.0,0.0
2024-10-19 23:45:00,236.4,0.0,-0.145,0.0,0.145,59.0,0.0,0.0
2024-10-19 23:50:00,239.4,0.0,-0.143,0.0,0.143,59.0,0.0,0.0
2024-10-19 23:55:00,239.2,0.0,-0.138,0.01001,0.148,59.0,0.0,0.0
2024-10-20 00:00:00,239.1,0.0,-0.142,0.0,0.142,59.0,0.0,0.0
2024-10-20 00:05:00,239.0,0.0,-0.142,0.0,0.142,59.0,0.0,0.0
2024-10-20 00:10:00,237.7,0.0,-0.14,0.0,0.14,58.0,0.0,0.0
2024-10-20 00:15:00,238.1,0.0,-0.145,0.0,0.145,58.0,0.0,0.0
2024-10-20 00:20:00,238.1,0.0,-0.139,0.0,0.139,58.0,0.0,0.0
2024-10-20 00:25:00,234.4,0.0,-0.139,0.0,0.139,58.0,0.0,0.0
2024-10-20 00:30:00,237.3,0.0,-0.147,0.0,0.147,58.0,0.0,0.0
2024-10-20 00:35:00,237.5,0.0,-0.226,0.0,0.226,58.0,0.0,0.0
2024-10-20 00:40:00,237.4,0.0,-0.238,0.0,0.238,57.0,0.0,0.0
2024-10-20 00:45:00,237.1,0.0,-0.329,0.0,0.329,57.0,0.0,0.0
2024-10-20 00:50:00,236.4,0.0,-0.331,-0.02002,0.311,57.0,0.0,0.0
2024-10-20 00:55:00,237.4,0.0,-0.315,0.0,0.315,56.0,0.0,0.0
2024-10-20 01:00:00,237.6,0.0,-0.31,0.0,0.31,56.0,0.0,0.0
2024-10-20 01:05:00,238.4,0.0,-0.309,0.0,0.309,56.0,0.0,0.0
2024-10-20 01:10:00,238.6,0.0,-0.304,0.01001,0.314,55.0,0.0,0.0
2024-10-20 01:15:00,237.8,0.0,-0.307,0.01001,0.317,55.0,0.0,0.0
2024-10-20 01:20:00,238.4,0.0,-0.314,0.01001,0.324,55.0,0.0,0.0
2024-10-20 01:25:00,235.4,0.0,-0.306,0.0,0.306,55.0,0.0,0.0
2024-10-20 01:30:00,238.1,0.0,-0.31,0.0,0.31,54.0,0.0,0.0
2024-10-20 01:35:00,237.4,0.0,-0.303,0.0,0.303,54.0,0.0,0.0
2024-10-20 01:40:00,238.9,0.0,-0.292,0.01001,0.302,54.0,0.0,0.0
2024-10-20 01:45:00,238.5,0.0,-0.275,0.01001,0.285,53.0,0.0,0.0
2024-10-20 01:50:00,238.5,0.0,-0.297,0.009766,0.307,53.0,0.0,0.0
2024-10-20 01:55:00,239.5,0.0,-0.305,0.0,0.305,53.0,0.0,0.0
2024-10-20 02:00:00,239.9,0.0,-0.308,-0.01001,0.298,52.0,0.0,0.0
2024-10-20 02:05:00,239.2,0.0,-0.308,-0.01001,0.298,52.0,0.0,0.0
2024-10-20 02:10:00,238.7,0.0,-0.223,0.0,0.223,52.0,0.0,0.0
2024-10-20 02:15:00,238.5,0.0,-0.22,0.0,0.22,52.0,0.0,0.0
2024-10-20 02:20:00,238.2,0.0,-0.222,0.0,0.222,52.0,0.0,0.0
2024-10-20 02:25:00,237.8,0.0,-0.141,0.0,0.141,51.0,0.0,0.0
2024-10-20 02:30:00,238.3,0.0,-0.144,0.0,0.144,51.0,0.0,0.0
2024-10-20 02:35:00,237.2,0.0,-0.142,0.0,0.142,51.0,0.0,0.0
2024-10-20 02:40:00,237.5,0.0,-0.141,0.0,0.141,51.0,0.0,0.0
2024-10-20 02:45:00,237.7,0.0,-0.14,0.0,0.14,51.0,0.0,0.0
2024-10-20 02:50:00,237.4,0.0,-0.138,0.0,0.138,50.0,0.0,0.0
2024-10-20 02:55:00,237.9,0.0,-0.139,0.0,0.139,50.0,0.0,0.0
2024-10-20 03:00:00,236.8,0.0,-0.147,0.0,0.147,50.0,0.0,0.0
2024-10-20 03:05:00,237.2,0.0,-0.142,0.0,0.142,50.0,0.0,0.0
2024-10-20 03:10:00,237.2,0.0,-0.142,0.0,0.142,50.0,0.0,0.0
2024-10-20 03:15:00,237.1,0.0,-0.14,0.0,0.14,50.0,0.0,0.0
2024-10-20 03:20:00,236.4,0.0,-0.138,0.0,0.138,50.0,0.0,0.0
2024-10-20 03:25:00,235.5,0.0,-0.143,0.0,0.143,49.0,0.0,0.0
2024-10-20 03:30:00,237.1,0.0,-0.138,0.0,0.138,49.0,0.0,0.0
2024-10-20 03:35:00,236.2,0.0,-0.14,0.0,0.14,49.0,0.0,0.0
2024-10-20 03:40:00,236.3,0.0,-0.142,0.0,0.142,49.0,0.0,0.0
2024-10-20 03:45:00,237.0,0.0,-0.139,0.0,0.139,49.0,0.0,0.0
2024-10-20 03:50:00,237.4,0.0,-0.231,0.0,0.231,48.0,0.0,0.0
2024-10-20 03:55:00,236.5,0.0,-0.233,0.0,0.233,48.0,0.0,0.0
2024-10-20 04:00:00,237.3,0.0,-0.23,0.0,0.23,48.0,0.0,0.0
2024-10-20 04:05:00,237.1,0.0,-0.231,0.0,0.231,48.0,0.0,0.0
2024-10-20 04:10:00,237.8,0.0,-0.192,0.0,0.192,48.0,0.0,0.0
2024-10-20 04:15:00,232.2,0.0,-0.194,0.0,0.194,47.0,0.0,0.0
2024-10-20 04:20:00,236.3,0.0,-0.191,0.0,0.191,47.0,0.0,0.0
2024-10-20 04:25:00,235.6,0.0,-0.19,0.0,0.19,47.0,0.0,0.0
2024-10-20 04:30:00,236.2,0.0,-0.263,0.01001,0.273,47.0,0.0,0.0
2024-10-20 04:35:00,240.9,0.0,-0.296,0.0,0.296,46.0,0.0,0.0
2024-10-20 04:40:00,241.8,0.0,-0.298,-0.01001,0.288,46.0,0.0,0.0
2024-10-20 04:45:00,242.6,0.0,-0.302,-0.01001,0.292,46.0,0.0,0.0
2024-10-20 04:50:00,241.9,0.0,-0.31,-0.02002,0.29,46.0,0.0,0.0
2024-10-20 04:55:00,241.9,0.0,-0.284,-0.01001,0.274,46.0,0.0,0.0
2024-10-20 05:00:00,239.7,0.001,-0.252,0.02002,0.271,45.0,0.0,0.0
2024-10-20 05:05:00,240.9,0.005,-0.26,0.009766,0.265,45.0,0.0,0.0
2024-10-20 05:10:00,241.0,0.01,-0.367,3.2,3.557,44.0,0.0,0.0
2024-10-20 05:15:00,241.4,0.023,-0.3,2.42,2.697,42.0,0.0,0.0
2024-10-20 05:20:00,240.1774647887324,0.04,-0.335,2.57,2.865,39.0,0.0,0.03738088377938441
2024-10-20 05:25:00,241.6,0.075,-0.297,2.62,2.842,37.0,0.0032345833854010167,0.1135880854564057
2024-10-20 05:30:00,241.4,0.102,-0.201,2.52,2.62,35.0,0.07438442064663159,0.19051586663812195
2024-10-20 05:35:00,241.3,0.119,-0.195,2.459,2.535,32.0,0.18995419351803872,0.4140347004907203
2024-10-20 05:40:00,241.0,0.143,-0.215,2.66,2.732,30.0,0.342080724652856,0.6450569287929175
2024-10-20 05:45:00,242.1,0.138,-0.176,1.27,1.308,29.0,0.5185641889170983,0.8820621218016886
2024-10-20 05:50:00,242.4,0.157,-0.16,0.0,0.003,29.0,0.7081249743188094,1.123293393812033
2024-10-20 05:55:00,242.1,0.159,-0.174,0.0001221,0.015,29.0,0.9022687754446092,1.3690452903011758
2024-10-20 06:00:00,243.3,0.181,-0.173,0.0,-0.008,29.0,1.0952915310635143,1.6186707980738693
2024-10-20 06:05:00,242.6,0.222,-0.549,0.0,0.327,29.0,1.2836652349325135,1.788844014827751
2024-10-20 06:10:00,243.0,0.228,-0.229,0.0,0.001,29.0,1.4653775268475078,1.9608533814092253
2024-10-20 06:15:00,240.9,0.37,-0.145,0.0001221,-0.225,29.0,1.6394063290165422,2.1343571369115275
2024-10-20 06:20:00,240.4,0.488,-0.152,0.0001221,-0.336,29.0,1.805348864520674,2.2934569275404355
2024-10-20 06:25:00,242.3,0.849,-0.127,0.0,-0.722,29.0,1.9631745274055832,2.4534647301644417
2024-10-20 06:30:00,239.8,1.032,-0.0,0.124,-0.908,30.0,2.1130664410646323,2.6140886905628005
2024-10-20 06:35:00,240.1,1.412,-0.118,0.0001831,-1.294,31.0,2.2553218383267954,2.745326488406305
2024-10-20 06:40:00,238.2,1.461,-0.135,1.891,0.564,30.0,2.390291152854724,2.8766067377906683
2024-10-20 06:45:00,238.2,1.583,-0.176,1.83,0.423,30.0,2.5183412208764713,3.007725622437965
2024-10-20 06:50:00,238.9,1.579,-0.185,1.879,0.486,30.0,2.6398341066014748,3.1034438667139397
2024-10-20 06:55:00,241.9,1.704,-0.258,1.681,0.234,30.0,2.756538881900413,3.201028942468019
2024-10-20 07:00:00,241.1,1.9,-0.159,2.002,0.259,30.0,2.8796452831399963,3.3137030921667625
2024-10-20 07:05:00,238.2,2.107,-0.219,2.46,0.572,29.0,3.006125451618858,3.4182620102792662
2024-10-20 07:10:00,239.2,2.273,-0.185,2.09,0.002,29.0,3.1354011806742372,3.531049343878091
2024-10-20 07:15:00,243.7,2.346,-0.165,2.309,0.129,29.0,3.2668766395358895,3.6510154546547726
2024-10-20 07:20:00,243.7,2.467,-0.153,1.65,-0.663,29.0,3.3999596245981265,3.7641140804679702
2024-10-20 07:25:00,241.6,2.53,-0.16,2.22,-0.149,29.0,3.5340761815567183,3.882419435811896
2024-10-20 07:30:00,246.5,2.6,-0.164,2.58,0.144,29.0,3.6686798677343995,4.005158212228685
2024-10-20 07:35:00,249.4,2.688,-0.192,2.65,0.154,29.0,3.803257587117703,4.128720383933268
2024-10-20 07:40:00,250.3,2.69,-0.233,2.64,0.183,29.0,3.93733258589678,4.255048707346718
2024-10-20 07:45:00,243.0,2.81,-0.175,1.62,-1.016,30.0,4.070465558978401,4.3835794066091625
2024-10-20 07:50:00,244.4,2.895,-0.146,1.85,-0.899,30.0,4.202254618190858,4.502939676861004
2024-10-20 07:55:00,243.1,2.99,-0.217,1.74,-1.033,31.0,4.332334095603095,4.623253892075217
2024-10-20 08:00:00,243.5,3.12,-0.227,1.881,-1.012,32.0,4.46037304250356,4.744116443914384
2024-10-20 08:05:00,244.1,3.115,-0.147,2.08,-0.888,32.0,4.586073084507719,4.863403130419285
2024-10-20 08:10:00,247.7,3.277,-0.066,1.92,-1.291,33.0,4.709166352141812,4.982309541811472
2024-10-20 08:15:00,244.3,3.371,-0.052,1.31,-2.01,34.0,4.8294130543664275,5.10054929120264
2024-10-20 08:20:00,243.7,3.404,-2.498,0.291,-0.616,35.0,4.946599299583839,5.207760313713545
2024-10-20 08:25:00,241.1,3.389,-2.629,0.801,0.041,35.0,5.060534801370684,5.313614488208284
2024-10-20 08:30:00,245.3,3.57,-2.867,1.352,0.647,34.0,5.1710506815653625,5.417912900540848
2024-10-20 08:35:00,245.4,3.59,-2.75,1.18,0.34,34.0,5.2779975369390435,5.521524030347372
2024-10-20 08:40:00,245.4,3.691,-0.354,1.471,-1.867,34.0,5.381243409196432,5.623269237063252
2024-10-20 08:45:00,245.2,3.756,-0.348,1.5,-1.908,36.0,5.480672122398684,5.723002260669527
2024-10-20 08:50:00,242.7,3.818,-0.458,1.581,-1.78,37.0,5.5761815308732015,5.76
2024-10-20 08:55:00,243.2,3.86,-0.346,1.67,-1.843,38.0,5.667682118286561,5.76
2024-10-20 09:00:00,246.8,3.963,-0.304,1.682,-1.978,39.0,5.755095517082528,5.76
2024-10-20 09:05:00,242.4,3.988,-0.243,1.878,-1.866,40.0,5.76,5.76
2024-10-20 09:10:00,245.2,4.188,-0.267,1.73,-2.19,41.0,5.76,5.76
2024-10-20 09:15:00,247.8,4.227,-0.239,1.749,-2.238,43.0,5.76,5.76
2024-10-20 09:20:00,244.8,4.25,-0.21,1.64,-2.4,45.0,5.76,5.76
2024-10-20 09:25:00,241.7,4.35,-2.717,0.1504,-1.483,46.0,5.76,5.76
2024-10-20 09:30:00,241.7,3.762,-6.363,-0.6094,1.991,46.0,5.76,5.76
2024-10-20 09:35:00,239.6,4.484,-6.098,-0.09766,1.515,44.0,5.76,5.76
2024-10-20 09:40:00,244.4,4.41,-2.832,1.117,-0.46,45.0,5.76,5.76
2024-10-20 09:45:00,244.1,3.86,-2.541,2.021,0.701,45.0,5.76,5.76
2024-10-20 09:50:00,243.3,3.86,-2.541,2.021,0.701,45.0,5.76,5.76
2024-10-20 09:55:00,241.8,4.67,-2.363,-0.8887,-3.197,45.0,5.76,5.76
2024-10-20 10:00:00,243.8,4.69,-3.879,2.121,1.309,46.0,5.76,5.76
2024-10-20 10:05:00,244.7,4.562,-2.648,2.328,0.416,45.0,5.76,5.76
2024-10-20 10:10:00,243.6,4.562,-0.548,1.989,-2.025,46.0,5.76,5.76
2024-10-20 10:15:00,241.3,4.945,-0.559,1.352,-3.035,47.0,5.76,5.76
2024-10-20 10:20:00,245.2,0.93,-0.521,2.08,1.671,48.0,5.76,5.76
2024-10-20 10:25:00,243.8,4.457,-0.498,2.12,-1.839,48.0,5.76,5.76
2024-10-20 10:30:00,242.1,4.49,-0.667,2.652,-1.17,49.0,5.76,5.76
2024-10-20 10:35:00,243.1,4.508,-0.667,2.672,-1.17,49.0,5.76,5.76
2024-10-20 10:40:00,245.1,1.611,-0.457,1.49,0.336,51.0,5.76,5.76
2024-10-20 10:45:00,241.0,4.97,-0.348,1.922,-2.7,53.0,5.76,5.76
2024-10-20 10:50:00,240.5,4.78,-0.454,2.652,-1.677,54.0,5.76,5.76
2024-10-20 10:55:00,238.9,4.844,-0.451,2.162,-2.23,55.0,5.76,5.76
2024-10-20 11:00:00,241.9,2.07,-0.3,2.809,1.039,56.0,5.76,5.76
2024-10-20 11:05:00,243.9,1.386,-0.596,1.98,1.19,57.0,5.76,5.76
2024-10-20 11:10:00,247.0,1.768,-0.445,2.35,1.027,56.0,5.76,5.76
2024-10-20 11:15:00,248.4,5.01,-1.507,0.669,-2.836,57.0,5.76,5.76
2024-10-20 11:20:00,248.5,1.859,-0.423,1.49,0.054,59.0,5.76,5.76
2024-10-20 11:25:00,247.4,1.7,-0.2,2.352,0.85,58.0,5.76,5.76
2024-10-20 11:30:00,247.4,1.684,-0.225,2.34,0.881,58.0,5.76,5.76
2024-10-20 11:35:00,249.0,1.37,-0.181,2.2,1.011,58.0,5.76,5.76
2024-10-20 11:40:00,246.5,4.145,-0.154,1.309,-2.682,58.0,5.76,5.76
2024-10-20 11:45:00,246.5,4.973,-0.25,1.68,-3.043,61.0,5.76,5.76
2024-10-20 11:50:00,247.3,1.248,-0.243,2.39,1.385,62.0,5.76,5.76
2024-10-20 11:55:00,244.1,1.484,-0.28,1.9795,0.776,62.0,5.76,5.76
2024-10-20 12:00:00,246.3,4.387,-0.254,2.652,-1.481,62.0,5.76,5.76
2024-10-20 12:05:00,242.8,4.473,-0.246,2.088,-2.139,64.0,5.76,5.76
2024-10-20 12:10:00,243.5,5.004,-0.246,2.328,-2.43,65.0,5.76,5.76
2024-10-20 12:15:00,244.0,4.383,-0.242,2.34,-1.8,67.0,5.685923111150919,5.723027444307538
2024-10-20 12:20:00,246.8,4.383,-0.222,2.36,-1.8,67.0,5.593374951006557,5.61812574733542
2024-10-20 12:25:00,246.4,1.788,-0.258,2.89,1.36,67.0,5.496448012414639,5.511352496953336
2024-10-20 12:30:00,247.4,1.187,-0.221,2.72,1.754,66.0,5.395193549481973,5.402839341970564
2024-10-20 12:35:00,247.6,4.17,-0.304,2.678,-1.189,66.0,5.289672520436326,5.280420689053512
2024-10-20 12:40:00,247.5,4.23,-0.307,2.35,-1.575,66.0,5.179956959423532,5.1575592290962735
2024-10-20 12:45:00,246.4,4.086,-2.518,0.6797,-0.888,67.0,5.066131767540479,5.034482391837972
2024-10-20 12:50:00,246.4,4.21,-0.248,2.16,-1.803,68.0,4.948296508844876,4.89069902249686
2024-10-20 12:55:00,246.1,3.672,-0.314,2.38,-0.977,69.0,4.826567593281252,4.748754766665872
2024-10-20 13:00:00,243.7,3.56,-0.35,2.12,-1.091,70.0,4.7010807381274855,4.609009943327402
2024-10-20 13:05:00,242.8,3.332,-0.28,2.209,-0.843,71.0,4.57199355765599,4.45894556534526
2024-10-20 13:10:00,244.3,2.896,-0.282,2.63,0.016,71.0,4.439488724761435,4.3124315747640996
2024-10-20 13:15:00,243.6,2.99,-0.303,2.66,-0.027,71.0,4.3037772079015815,4.1698893597230615
2024-10-20 13:20:00,243.1,1.46,-0.268,2.47,1.278,71.0,4.165102161353036,4.018602472934067
2024-10-20 13:25:00,241.4,0.91,-0.251,0.0,-0.659,70.0,4.023742921909824,3.8715941641722664
2024-10-20 13:30:00,244.0,1.099,-0.262,-0.0105,-0.847,71.0,3.8800197082958516,3.729279376525759
2024-10-20 13:35:00,243.4,1.232,-0.152,0.0003662,-1.08,72.0,3.734298453219819,3.5837842835618687
2024-10-20 13:40:00,245.3,1.474,-0.148,-0.0004883,-1.326,73.0,3.5869962249557528,3.4421375543672075
2024-10-20 13:45:00,244.8,1.354,-0.16,-0.01062,-1.204,74.0,3.4385870199033692,3.3047170662967393
2024-10-20 13:50:00,243.6,1.438,-0.148,0.0004883,-1.29,75.0,3.2896076534540026,3.1707272912513944
2024-10-20 13:55:00,244.0,1.158,-0.063,0.0004883,-1.095,75.0,3.140664124476226,3.0399015219144037
2024-10-20 14:00:00,240.7,1.077,-0.116,0.0001831,-0.961,76.0,2.9924376446126475,2.9126493690572355
2024-10-20 14:05:00,244.0,1.117,-0.067,0.0003662,-1.05,77.0,2.845690672212365,2.7768145976706196
2024-10-20 14:10:00,243.3,1.144,-0.07,-0.0006714,-1.074,77.0,2.7012718687810775,2.6450735836634482
2024-10-20 14:15:00,243.9,1.766,-0.064,-0.0005493,-1.702,78.0,2.560119956118394,2.517969995417685
2024-10-20 14:20:00,243.8,1.296,-0.066,-0.0005493,-1.23,79.0,2.4232649141246405,2.389968157673836
2024-10-20 14:25:00,242.8,1.277,-0.062,0.0004883,-1.215,80.0,2.291825639913561,2.268345277557429
2024-10-20 14:30:00,240.9,1.591,-0.064,-0.0005493,-1.527,81.0,2.167001907809817,2.1537668176219804
2024-10-20 14:35:00,240.4,1.614,-0.214,-0.1593,-1.56,82.0,2.0500576986129437,2.0377578762496156
2024-10-20 14:40:00,241.2,2.057,-0.069,-0.0006104,-1.988,84.0,1.9435864412027872,1.9325507283144607
2024-10-20 14:45:00,241.5,1.95,-0.057,0.010376,-1.883,85.0,1.8448440800913084,1.8384962447504436
2024-10-20 14:50:00,241.5,1.828,-0.064,0.0004272,-1.764,87.0,1.741831892542407,1.7306879481971922
2024-10-20 14:55:00,241.6,1.667,-0.069,0.0003662,-1.598,88.0,1.6343933048773838,1.6240084048930377
2024-10-20 15:00:00,243.6,1.664,-0.067,0.0003662,-1.597,88.0,1.5223783196849194,1.5186130789222876
2024-10-20 15:05:00,243.6,1.432,-0.062,-0.0004883,-1.37,89.0,1.4056586396419504,1.4013754320935345
2024-10-20 15:10:00,243.1,1.117,-0.063,0.0004883,-1.054,90.0,1.28415328826131,1.2855217779853263
2024-10-20 15:15:00,242.2,0.564,-0.063,0.0,-0.501,91.0,1.1578707435705264,1.1711838363954485
2024-10-20 15:20:00,241.6,0.597,-0.154,0.0,-0.443,91.0,1.0269768948572127,1.04385226884671
2024-10-20 15:25:00,241.2,0.369,-0.154,-0.0001221,-0.215,91.0,0.8919034456435546,0.9176804666662497
2024-10-20 15:30:00,242.0,0.284,-0.233,0.00989,-0.041,91.0,0.7535162414549879,0.7928078515992999
2024-10-20 15:35:00,241.2,0.249,-0.232,0.0,-0.017,91.0,0.6133687124556162,0.6672301249213299
2024-10-20 15:40:00,242.0,0.177,-0.259,-0.01001,0.072,91.0,0.4740599468355385,0.5424992260611466
2024-10-20 15:45:00,242.1,0.138,-0.259,-0.0002441,0.121,91.0,0.33968206268599993,0.4188015421774437
2024-10-20 15:50:00,244.2,0.135,-0.26,0.0,0.125,91.0,0.21622124144866922,0.31629776153239164
2024-10-20 15:55:00,243.7,0.097,-0.258,-0.01001,0.151,91.0,0.11148835972864543,0.21429638770783996
2024-10-20 16:00:00,243.2,0.113,-0.221,0.01001,0.118,91.0,0.03366952430436672,0.11300276082710907
2024-10-20 16:05:00,242.8,0.078,-0.246,0.00989,0.178,91.0,0.0,0.06346346911277993
2024-10-20 16:10:00,241.9,0.013,-0.243,-0.0001221,0.23,90.0,0.0,0.0138648783414426
2024-10-20 16:15:00,241.4,0.023,-0.272,0.01001,0.259,90.0,0.0,0.0
2024-10-20 16:20:00,242.4,0.015,-0.277,-0.0002441,0.262,90.0,0.0,0.0
2024-10-20 16:25:00,239.1,0.004,-0.267,-0.0002441,0.263,90.0,0.0,0.0
2024-10-20 16:30:00,239.4,0.0,-0.273,0.0,0.273,89.0,0.0,0.0
2024-10-20 16:35:00,241.7,0.0,-0.267,0.0,0.267,89.0,0.0,0.0
2024-10-20 16:40:00,241.7,0.0,-0.229,-0.01001,0.219,89.0,0.0,0.0
2024-10-20 16:45:00,240.8,0.0,-0.237,0.02002,0.257,89.0,0.0,0.0
2024-10-20 16:50:00,240.6,0.0,-0.24,0.01001,0.25,89.0,0.0,0.0
2024-10-20 16:55:00,239.7,0.0,-0.224,0.0,0.224,88.0,0.0,0.0
2024-10-20 17:00:00,237.0,0.0,-0.286,-0.01978,0.266,88.0,0.0,0.0
2024-10-20 17:05:00,236.9,0.0,-0.343,0.0,0.343,88.0,0.0,0.0
2024-10-20 17:10:00,236.7,0.0,-0.326,0.0,0.326,87.0,0.0,0.0
2024-10-20 17:15:00,240.0,0.0,-0.257,0.0,0.257,87.0,0.0,0.0
2024-10-20 17:20:00,234.9,0.0,-0.244,0.00989,0.254,87.0,0.0,0.0
2024-10-20 17:25:00,235.7,0.0,-0.335,0.0,0.335,86.0,0.0,0.0
2024-10-20 17:30:00,235.0,0.0,-0.326,-0.01001,0.316,86.0,0.0,0.0
2024-10-20 17:35:00,233.5,0.0,-0.317,0.0,0.317,86.0,0.0,0.0
2024-10-20 17:40:00,234.4,0.0,-0.325,-0.01001,0.315,85.0,0.0,0.0
2024-10-20 17:45:00,227.7,0.0,-0.313,0.0,0.313,85.0,0.0,0.0
2024-10-20 17:50:00,232.9,0.0,-0.311,0.0,0.311,85.0,0.0,0.0
2024-10-20 17:55:00,235.1,0.0,-0.319,0.0,0.319,85.0,0.0,0.0
2024-10-20 18:00:00,232.4,0.0,-0.319,0.0,0.319,84.0,0.0,0.0
2024-10-20 18:05:00,234.2,0.0,-0.334,0.0,0.334,84.0,0.0,0.0
2024-10-20 18:10:00,232.2,0.0,-0.328,-0.009766,0.318,84.0,0.0,0.0
2024-10-20 18:15:00,232.2,0.0,-0.333,0.0,0.333,83.0,0.0,0.0
2024-10-20 18:20:00,235.4,0.0,-0.326,0.0,0.326,83.0,0.0,0.0
2024-10-20 18:25:00,238.6,0.0,-2.18,0.009766,2.19,82.0,0.0,0.0
2024-10-20 18:30:00,236.8,0.0,-2.145,-0.02148,2.123,80.0,0.0,0.0
2024-10-20 18:35:00,237.6,0.0,-2.205,0.0,2.205,80.0,0.0,0.0
2024-10-20 18:40:00,238.0,0.0,-0.397,0.0,0.397,78.0,0.0,0.0
2024-10-20 18:45:00,239.0,0.0,-0.375,0.0,0.375,78.0,0.0,0.0
2024-10-20 18:50:00,234.8,0.0,-2.164,0.0,2.164,77.0,0.0,0.0
2024-10-20 18:55:00,233.8,0.0,-0.295,0.0,0.295,76.0,0.0,0.0
2024-10-20 19:00:00,236.8,0.0,-2.129,0.0,2.129,74.0,0.0,0.0
2024-10-20 19:05:00,238.1,0.0,-2.127,0.0,2.127,72.0,0.0,0.0
2024-10-20 19:10:00,236.1,0.0,-0.341,0.0,0.341,71.0,0.0,0.0
2024-10-20 19:15:00,236.5,0.0,-0.323,0.01001,0.333,71.0,0.0,0.0
2024-10-20 19:20:00,238.6,0.0,-0.306,0.0,0.306,71.0,0.0,0.0
2024-10-20 19:25:00,238.5,0.0,-0.3,0.0,0.3,70.0,0.0,0.0
2024-10-20 19:30:00,237.3,0.0,-0.316,0.0,0.316,70.0,0.0,0.0
2024-10-20 19:35:00,237.9,0.0,-0.326,-0.01001,0.316,70.0,0.0,0.0
2024-10-20 19:40:00,236.4,0.0,-0.306,0.0,0.306,70.0,0.0,0.0
2024-10-20 19:45:00,236.7,0.0,-0.298,0.0,0.298,69.0,0.0,0.0
2024-10-20 19:50:00,229.1,0.0,-0.365,0.0,0.365,69.0,0.0,0.0
2024-10-20 19:55:00,235.4,0.0,-0.329,0.0,0.329,69.0,0.0,0.0
2024-10-20 20:00:00,234.7,0.0,-0.322,0.0,0.322,68.0,0.0,0.0
2024-10-20 20:05:00,235.7,0.0,-0.411,0.0,0.411,68.0,0.0,0.0
2024-10-20 20:10:00,235.9,0.0,-0.416,0.0,0.416,68.0,0.0,0.0
2024-10-20 20:15:00,233.9,0.0,-0.416,0.0,0.416,67.0,0.0,0.0
2024-10-20 20:20:00,236.2,0.0,-0.404,0.0,0.404,67.0,0.0,0.0
2024-10-20 20:25:00,236.4,0.0,-0.394,0.01001,0.404,67.0,0.0,0.0
2024-10-20 20:30:00,236.4,0.0,-0.425,-0.01001,0.415,66.0,0.0,0.0
2024-10-20 20:35:00,236.0,0.0,-0.401,0.0,0.401,66.0,0.0,0.0
2024-10-20 20:40:00,235.7,0.0,-0.398,0.0,0.398,66.0,0.0,0.0
2024-10-20 20:45:00,236.0,0.0,-0.32,0.0,0.32,65.0,0.0,0.0
2024-10-20 20:50:00,236.0,0.0,-0.304,0.0,0.304,65.0,0.0,0.0
2024-10-20 20:55:00,236.6,0.0,-0.319,-0.01001,0.309,65.0,0.0,0.0
2024-10-20 21:00:00,235.6,0.0,-0.326,0.0,0.326,64.0,0.0,0.0
2024-10-20 21:05:00,236.4,0.0,-0.384,-0.01001,0.374,64.0,0.0,0.0
2024-10-20 21:10:00,231.3,0.0,-0.31,0.0,0.31,64.0,0.0,0.0
2024-10-20 21:15:00,237.2,0.0,-0.316,0.0,0.316,64.0,0.0,0.0
2024-10-20 21:20:00,236.8,0.001,-0.293,0.0,0.292,63.0,0.0,0.0
